# Time-averaged data for fix scandiummymsdt
# TimeStep c_scandiummsd[4]
50000 5.11971e-29
51000 0.114854
52000 0.111191
53000 0.116534
54000 0.129837
55000 0.132167
56000 0.1363
57000 0.134753
58000 0.135928
59000 0.134382
60000 0.153654
61000 0.163294
62000 0.16964
63000 0.162156
64000 0.177033
65000 0.186487
66000 0.1878
67000 0.198717
68000 0.200841
69000 0.199964
70000 0.204031
71000 0.218905
72000 0.202043
73000 0.210068
74000 0.213702
75000 0.220702
76000 0.219889
77000 0.232354
78000 0.224644
79000 0.224795
80000 0.238649
81000 0.236773
82000 0.235621
83000 0.244593
84000 0.245094
85000 0.249791
86000 0.253174
87000 0.264427
88000 0.260197
89000 0.263662
90000 0.273777
91000 0.271748
92000 0.269242
93000 0.250593
94000 0.283185
95000 0.279851
96000 0.280966
97000 0.284508
98000 0.295634
99000 0.295796
100000 0.292072
101000 0.304962
102000 0.298599
103000 0.301519
104000 0.30914
105000 0.310276
106000 0.30674
107000 0.313786
108000 0.31873
109000 0.339922
110000 0.325453
111000 0.330024
112000 0.330131
113000 0.32946
114000 0.335279
115000 0.33546
116000 0.320996
117000 0.338707
118000 0.345809
119000 0.336897
120000 0.340723
121000 0.335925
122000 0.34751
123000 0.359416
124000 0.338746
125000 0.342323
126000 0.353376
127000 0.362565
128000 0.367209
129000 0.358028
130000 0.350759
131000 0.356139
132000 0.366411
133000 0.365072
134000 0.363894
135000 0.385045
136000 0.378587
137000 0.370455
138000 0.384522
139000 0.378064
140000 0.383924
141000 0.380643
142000 0.386465
143000 0.373839
144000 0.384728
145000 0.388495
146000 0.37858
147000 0.380665
148000 0.395157
149000 0.395305
150000 0.375136
151000 0.395823
152000 0.389346
153000 0.395331
154000 0.406678
155000 0.383899
156000 0.395122
157000 0.395666
158000 0.392507
159000 0.397583
160000 0.400738
161000 0.402342
162000 0.410781
163000 0.404224
164000 0.420242
165000 0.414057
166000 0.429822
167000 0.42121
168000 0.418211
169000 0.420371
170000 0.409079
171000 0.425988
172000 0.413298
173000 0.430762
174000 0.423669
175000 0.422938
176000 0.420567
177000 0.442966
178000 0.442198
179000 0.4245
180000 0.422945
181000 0.42694
182000 0.438906
183000 0.439995
184000 0.432208
185000 0.439874
186000 0.433776
187000 0.455297
188000 0.445209
189000 0.44126
190000 0.445332
191000 0.448386
192000 0.456833
193000 0.453786
194000 0.452979
195000 0.452488
196000 0.45256
197000 0.463449
198000 0.451661
199000 0.450657
200000 0.461851
201000 0.446959
202000 0.46496
203000 0.456798
204000 0.467527
205000 0.461313
206000 0.45718
207000 0.478619
208000 0.468405
209000 0.453331
210000 0.462733
211000 0.457825
212000 0.472169
213000 0.458578
214000 0.464665
215000 0.473464
216000 0.469059
217000 0.472526
218000 0.478177
219000 0.481048
220000 0.47485
221000 0.477776
222000 0.491342
223000 0.478225
224000 0.478496
225000 0.474369
226000 0.479975
227000 0.476151
228000 0.469964
229000 0.493824
230000 0.477833
231000 0.483135
232000 0.486862
233000 0.483594
234000 0.481619
235000 0.475384
236000 0.471135
237000 0.491402
238000 0.488128
239000 0.493624
240000 0.486821
241000 0.495813
242000 0.498514
243000 0.488926
244000 0.501924
245000 0.505518
246000 0.501538
247000 0.509854
248000 0.49769
249000 0.498056
250000 0.501977
251000 0.508617
252000 0.501834
253000 0.500241
254000 0.492022
255000 0.517087
256000 0.515613
257000 0.514137
258000 0.508584
259000 0.519714
260000 0.519968
261000 0.505913
262000 0.523592
263000 0.516523
264000 0.524811
265000 0.520434
266000 0.523934
267000 0.522278
268000 0.526354
269000 0.524355
270000 0.527891
271000 0.517073
272000 0.524711
273000 0.525863
274000 0.521587
275000 0.553515
276000 0.518773
277000 0.53557
278000 0.53192
279000 0.519983
280000 0.540729
281000 0.525748
282000 0.514691
283000 0.532422
284000 0.534776
285000 0.505798
286000 0.536686
287000 0.533468
288000 0.522495
289000 0.523195
290000 0.528683
291000 0.540093
292000 0.527216
293000 0.53476
294000 0.531834
295000 0.533704
296000 0.538775
297000 0.532582
298000 0.539997
299000 0.551938
300000 0.549317
301000 0.542377
302000 0.556613
303000 0.550637
304000 0.54408
305000 0.554149
306000 0.550403
307000 0.559609
308000 0.551987
309000 0.555903
310000 0.568009
311000 0.558277
312000 0.565858
313000 0.567621
314000 0.544088
315000 0.56396
316000 0.570776
317000 0.556488
318000 0.570578
319000 0.564342
320000 0.557176
321000 0.564314
322000 0.575496
323000 0.581122
324000 0.577409
325000 0.566536
326000 0.582028
327000 0.569787
328000 0.570743
329000 0.573256
330000 0.564737
331000 0.573628
332000 0.594768
333000 0.579638
334000 0.577352
335000 0.582482
336000 0.572104
337000 0.595279
338000 0.584455
339000 0.581417
340000 0.583255
341000 0.584129
342000 0.579823
343000 0.575953
344000 0.586323
345000 0.594677
346000 0.569452
347000 0.584115
348000 0.591867
349000 0.562671
350000 0.579018
351000 0.588391
352000 0.573362
353000 0.579513
354000 0.581959
355000 0.585165
356000 0.576977
357000 0.573948
358000 0.58106
359000 0.579337
360000 0.582349
361000 0.584792
362000 0.584857
363000 0.593209
364000 0.584138
365000 0.596579
366000 0.58725
367000 0.585752
368000 0.573746
369000 0.599698
370000 0.598264
371000 0.583826
372000 0.582729
373000 0.583678
374000 0.596157
375000 0.594315
376000 0.58917
377000 0.592489
378000 0.599335
379000 0.595175
380000 0.581209
381000 0.593162
382000 0.607389
383000 0.609302
384000 0.592987
385000 0.589609
386000 0.597733
387000 0.599372
388000 0.607226
389000 0.58854
390000 0.603762
391000 0.59545
392000 0.612629
393000 0.615473
394000 0.606513
395000 0.604318
396000 0.603683
397000 0.596065
398000 0.594418
399000 0.602799
400000 0.620085
401000 0.602727
402000 0.603657
403000 0.596028
404000 0.610287
405000 0.608386
406000 0.612415
407000 0.611759
408000 0.604592
409000 0.62192
410000 0.590674
411000 0.608494
412000 0.614117
413000 0.605821
414000 0.603563
415000 0.614136
416000 0.617068
417000 0.614638
418000 0.614407
419000 0.606726
420000 0.60906
421000 0.629783
422000 0.612089
423000 0.601579
424000 0.624409
425000 0.628314
426000 0.635635
427000 0.62295
428000 0.618752
429000 0.625869
430000 0.63239
431000 0.624781
432000 0.622802
433000 0.629832
434000 0.631087
435000 0.627715
436000 0.616094
437000 0.61346
438000 0.653797
439000 0.628327
440000 0.621287
441000 0.622717
442000 0.640089
443000 0.639511
444000 0.64267
445000 0.635702
446000 0.62966
447000 0.648164
448000 0.650233
449000 0.632765
450000 0.631039
451000 0.651927
452000 0.650401
