# Time-averaged data for fix scandiummymsdt
# TimeStep c_scandiummsd[4]
50000 5.91646e-32
51000 0.186081
52000 0.191577
53000 0.209924
54000 0.230816
55000 0.242816
56000 0.247788
57000 0.262792
58000 0.269408
59000 0.278654
60000 0.283182
61000 0.304118
62000 0.302023
63000 0.313549
64000 0.300947
65000 0.320831
66000 0.33271
67000 0.338435
68000 0.347393
69000 0.366139
70000 0.354638
71000 0.355344
72000 0.365112
73000 0.389617
74000 0.381511
75000 0.383204
76000 0.383479
77000 0.389832
78000 0.380629
79000 0.409703
80000 0.420269
81000 0.431213
82000 0.423508
83000 0.429965
84000 0.432812
85000 0.460305
86000 0.463432
87000 0.452021
88000 0.457341
89000 0.473012
90000 0.485412
91000 0.481862
92000 0.483904
93000 0.488633
94000 0.487666
95000 0.504132
96000 0.518013
97000 0.511496
98000 0.51654
99000 0.525664
100000 0.505415
101000 0.518522
102000 0.539991
103000 0.559876
104000 0.543677
105000 0.551663
106000 0.560061
107000 0.584695
108000 0.575624
109000 0.573908
110000 0.583661
111000 0.615522
112000 0.596802
113000 0.596578
114000 0.600943
115000 0.592103
116000 0.617108
117000 0.62473
118000 0.628053
119000 0.619057
120000 0.626127
121000 0.65303
122000 0.665307
123000 0.644471
124000 0.643193
125000 0.680819
126000 0.678766
127000 0.661526
128000 0.639888
129000 0.65157
130000 0.649039
131000 0.669729
132000 0.66119
133000 0.658762
134000 0.677762
135000 0.6735
136000 0.671296
137000 0.675543
138000 0.681407
139000 0.692071
140000 0.684161
141000 0.674641
142000 0.697836
143000 0.698917
144000 0.707516
145000 0.701198
146000 0.698671
147000 0.700653
148000 0.710093
149000 0.708106
150000 0.720667
151000 0.712666
152000 0.729364
153000 0.720086
154000 0.730772
155000 0.741332
156000 0.751224
157000 0.750367
158000 0.756635
159000 0.73556
160000 0.747423
161000 0.787739
162000 0.777173
163000 0.762243
164000 0.757425
165000 0.76458
166000 0.763727
167000 0.7656
168000 0.78283
169000 0.75428
170000 0.775396
171000 0.798021
172000 0.809842
173000 0.783346
174000 0.769392
175000 0.782205
176000 0.784495
177000 0.774507
178000 0.790208
179000 0.778051
180000 0.793741
181000 0.815602
182000 0.821873
183000 0.816841
184000 0.834903
185000 0.823118
186000 0.815361
187000 0.840062
188000 0.85531
189000 0.842654
190000 0.831428
191000 0.815527
192000 0.839321
193000 0.869316
194000 0.843533
195000 0.833496
196000 0.831961
197000 0.854667
198000 0.879477
199000 0.905629
200000 0.894369
201000 0.867108
202000 0.879218
203000 0.894782
204000 0.88841
205000 0.860888
206000 0.856946
207000 0.868147
208000 0.874914
209000 0.89725
210000 0.865818
211000 0.898079
212000 0.902838
213000 0.888061
214000 0.883898
215000 0.917971
216000 0.902974
217000 0.930448
218000 0.898971
219000 0.896887
220000 0.885649
221000 0.911885
222000 0.895827
223000 0.900058
224000 0.891765
225000 0.893638
226000 0.91222
227000 0.910729
228000 0.916903
229000 0.921825
230000 0.904587
231000 0.936812
232000 0.93324
233000 0.922702
234000 0.932425
235000 0.935264
236000 0.942381
237000 0.951065
238000 0.952469
239000 0.929115
240000 0.966006
241000 0.956292
242000 0.938689
243000 0.948252
244000 0.950988
245000 0.980675
246000 0.948818
247000 0.940917
248000 0.938709
249000 0.982096
250000 0.954463
251000 0.985557
252000 0.93808
253000 0.956912
254000 0.998141
255000 0.991594
256000 0.978645
257000 0.968198
258000 0.966506
259000 0.964079
260000 0.962817
261000 0.962233
262000 0.984485
263000 0.981737
264000 0.980313
265000 0.998625
266000 1.01282
267000 1.01026
268000 0.999564
269000 0.991231
270000 0.975954
271000 1.00875
272000 0.994239
273000 0.990184
274000 0.980424
275000 0.989909
276000 0.996064
277000 1.03227
278000 1.02383
279000 1.02064
280000 1.04002
281000 1.05196
282000 1.07128
283000 1.0481
284000 1.04017
285000 1.05185
286000 1.05919
287000 1.0959
288000 1.05854
289000 1.06132
290000 1.07727
291000 1.05054
292000 1.07634
293000 1.10394
294000 1.06551
295000 1.06401
296000 1.0804
297000 1.07382
298000 1.0863
299000 1.09402
300000 1.07008
301000 1.07504
302000 1.08363
303000 1.0784
304000 1.09783
305000 1.09024
306000 1.09462
307000 1.08515
308000 1.10471
309000 1.07258
310000 1.10226
311000 1.117
312000 1.10638
313000 1.09582
314000 1.09618
315000 1.13725
316000 1.08381
317000 1.10699
318000 1.12743
319000 1.11288
320000 1.10417
321000 1.13856
322000 1.0984
323000 1.10302
324000 1.13399
325000 1.14636
326000 1.13245
327000 1.13095
328000 1.13479
329000 1.13613
330000 1.12691
331000 1.12404
332000 1.09631
333000 1.13218
334000 1.15885
335000 1.17434
336000 1.12887
337000 1.12197
338000 1.12034
339000 1.13833
340000 1.14837
341000 1.1247
342000 1.14537
343000 1.13336
344000 1.17495
345000 1.13749
346000 1.15929
347000 1.14623
348000 1.15478
349000 1.17296
350000 1.15568
351000 1.14713
352000 1.1626
353000 1.18321
354000 1.15492
355000 1.1645
356000 1.18004
357000 1.19639
358000 1.18824
359000 1.16689
360000 1.16337
361000 1.18838
362000 1.1955
363000 1.21425
364000 1.21047
365000 1.1985
366000 1.2011
367000 1.22232
368000 1.16991
369000 1.21536
370000 1.22388
371000 1.20101
372000 1.20562
373000 1.21215
374000 1.20723
375000 1.20964
376000 1.23927
377000 1.22973
378000 1.20367
379000 1.22461
380000 1.22963
381000 1.2421
382000 1.18301
383000 1.2072
384000 1.21486
385000 1.2105
386000 1.22257
387000 1.22638
388000 1.21421
389000 1.24609
390000 1.2614
391000 1.24807
392000 1.21287
393000 1.23007
394000 1.25858
395000 1.24401
396000 1.23989
397000 1.24545
398000 1.22535
399000 1.23609
400000 1.25571
401000 1.22329
402000 1.23244
403000 1.2451
404000 1.25174
405000 1.24372
406000 1.23352
407000 1.23534
408000 1.25283
409000 1.29561
410000 1.29861
411000 1.27976
412000 1.25996
413000 1.28416
414000 1.28022
415000 1.29052
416000 1.29232
417000 1.2829
418000 1.2698
419000 1.24765
420000 1.27869
421000 1.28791
422000 1.2872
423000 1.28093
424000 1.29868
425000 1.31124
426000 1.28293
427000 1.28702
428000 1.27219
429000 1.29119
430000 1.28968
431000 1.27865
432000 1.27522
433000 1.29636
434000 1.28986
435000 1.28228
436000 1.29031
437000 1.2914
438000 1.31945
439000 1.31815
440000 1.29803
441000 1.3062
442000 1.30973
443000 1.31948
444000 1.30522
445000 1.29738
446000 1.29879
447000 1.29652
448000 1.31296
449000 1.30389
450000 1.30302
451000 1.27156
452000 1.31074
453000 1.32631
454000 1.29676
455000 1.32328
456000 1.34627
457000 1.30094
458000 1.30643
459000 1.33379
460000 1.31858
461000 1.29379
462000 1.2959
463000 1.31691
464000 1.33389
465000 1.33612
466000 1.32108
467000 1.31586
468000 1.32011
469000 1.34237
470000 1.32531
471000 1.32306
472000 1.33502
473000 1.34152
474000 1.3161
475000 1.38447
476000 1.37332
477000 1.33922
478000 1.34499
479000 1.34898
480000 1.34848
481000 1.35662
482000 1.35177
483000 1.34831
484000 1.35372
485000 1.35169
486000 1.36788
487000 1.36197
488000 1.38174
489000 1.38746
490000 1.38255
491000 1.39349
492000 1.40663
493000 1.40384
494000 1.40222
495000 1.39781
496000 1.38107
497000 1.37267
498000 1.39575
499000 1.43138
500000 1.38998
501000 1.38517
502000 1.37981
503000 1.3929
504000 1.39056
505000 1.39186
506000 1.421
507000 1.37571
508000 1.39463
509000 1.39588
510000 1.41204
511000 1.40814
512000 1.37675
513000 1.41993
514000 1.42587
515000 1.40081
516000 1.42301
517000 1.41932
518000 1.41127
519000 1.4284
520000 1.4376
521000 1.43055
522000 1.40625
523000 1.43453
524000 1.44192
525000 1.39643
526000 1.39113
527000 1.42521
528000 1.43846
529000 1.45233
530000 1.41561
531000 1.41789
532000 1.42698
533000 1.43338
534000 1.42603
535000 1.43241
536000 1.40786
537000 1.4184
538000 1.40524
539000 1.3937
540000 1.4222
541000 1.42582
542000 1.44909
543000 1.41346
544000 1.41375
545000 1.45539
546000 1.47254
547000 1.43306
548000 1.42986
549000 1.405
550000 1.44899
551000 1.44011
552000 1.40831
553000 1.41993
554000 1.44506
555000 1.44886
556000 1.43185
557000 1.44334
558000 1.42122
559000 1.43424
560000 1.4404
561000 1.43012
562000 1.42695
563000 1.44957
564000 1.4692
565000 1.45639
566000 1.42285
567000 1.45117
568000 1.4543
569000 1.43052
570000 1.4537
571000 1.48156
572000 1.45212
573000 1.46848
574000 1.46476
575000 1.48078
576000 1.50079
577000 1.45334
578000 1.45195
579000 1.45722
580000 1.47281
581000 1.44901
582000 1.46611
583000 1.47603
584000 1.46715
585000 1.45895
586000 1.48003
587000 1.46489
588000 1.48106
589000 1.49836
590000 1.48708
591000 1.49173
592000 1.47548
593000 1.47815
594000 1.49988
595000 1.47817
596000 1.47888
597000 1.47971
598000 1.49956
599000 1.4928
600000 1.47789
601000 1.50145
602000 1.48621
603000 1.50717
604000 1.5075
605000 1.48504
606000 1.47576
607000 1.50094
608000 1.50531
609000 1.48721
610000 1.48281
611000 1.52445
612000 1.50009
613000 1.4892
614000 1.49613
615000 1.52834
616000 1.51359
617000 1.45979
618000 1.48276
619000 1.496
620000 1.49
621000 1.5411
622000 1.51513
623000 1.49335
624000 1.49611
625000 1.52529
626000 1.48998
627000 1.48745
628000 1.5224
629000 1.51031
630000 1.51251
631000 1.52099
632000 1.50692
633000 1.50139
634000 1.48101
635000 1.52433
636000 1.48575
637000 1.50863
638000 1.48965
639000 1.51252
640000 1.5081
641000 1.50239
642000 1.50146
643000 1.50552
644000 1.5128
645000 1.52092
646000 1.5396
647000 1.49754
648000 1.51348
649000 1.51783
650000 1.52386
651000 1.53329
652000 1.51888
653000 1.52159
654000 1.52518
655000 1.54759
656000 1.53878
657000 1.53564
658000 1.52666
659000 1.51819
660000 1.53379
661000 1.52672
662000 1.56556
663000 1.53274
664000 1.53676
665000 1.56496
666000 1.53213
667000 1.50856
668000 1.52133
669000 1.54156
670000 1.50981
671000 1.54926
672000 1.56657
673000 1.53772
674000 1.55507
675000 1.5722
676000 1.55212
677000 1.53926
678000 1.51887
679000 1.52227
680000 1.55914
681000 1.5552
682000 1.54043
683000 1.51392
684000 1.54879
685000 1.54499
