# Time-averaged data for fix scandiummymsdt
# TimeStep c_scandiummsd[4]
50000 2.02165e-28
51000 0.373329
52000 0.46342
53000 0.532147
54000 0.570467
55000 0.634469
56000 0.697356
57000 0.760879
58000 0.833346
59000 0.875554
60000 0.918211
61000 0.958685
62000 0.978161
63000 1.02408
64000 1.05076
65000 1.11649
66000 1.21673
67000 1.26643
68000 1.28203
69000 1.31559
70000 1.3699
71000 1.43622
72000 1.43485
73000 1.46605
74000 1.45529
75000 1.47548
76000 1.5501
77000 1.56658
78000 1.60117
79000 1.63119
80000 1.69022
81000 1.69289
82000 1.77214
83000 1.83645
84000 1.78824
85000 1.85333
86000 1.89264
87000 1.8948
88000 1.92916
89000 1.99518
90000 2.02909
91000 2.05414
92000 2.08862
93000 2.14974
94000 2.11364
95000 2.1914
96000 2.26097
97000 2.27165
98000 2.27964
99000 2.32688
100000 2.40369
101000 2.43264
102000 2.47485
103000 2.46665
104000 2.532
105000 2.57302
106000 2.57911
107000 2.55775
108000 2.64824
109000 2.71791
110000 2.69833
111000 2.7729
112000 2.82232
113000 2.85018
114000 2.86886
115000 2.92589
116000 3.01288
117000 3.05616
118000 2.98283
119000 3.01918
120000 3.09955
121000 3.09641
122000 3.05689
123000 3.09292
124000 3.20421
125000 3.25069
126000 3.19897
127000 3.24353
128000 3.31504
129000 3.30119
130000 3.3038
131000 3.29919
132000 3.36364
133000 3.43007
134000 3.38996
135000 3.41242
136000 3.43517
137000 3.4568
138000 3.49642
139000 3.60445
140000 3.72197
141000 3.80489
142000 3.75236
143000 3.76567
144000 3.8116
145000 3.77702
146000 3.76216
147000 3.83619
148000 3.91663
149000 3.83996
150000 3.92546
151000 3.94888
152000 3.91728
153000 3.95655
154000 3.89313
155000 3.93701
156000 4.00779
157000 3.99495
158000 4.04294
159000 4.08902
160000 4.12092
161000 4.14641
162000 4.18277
163000 4.15309
164000 4.19616
165000 4.30743
166000 4.28273
167000 4.34438
168000 4.40552
169000 4.43319
170000 4.45894
171000 4.4408
172000 4.4945
173000 4.49325
174000 4.55989
175000 4.45627
176000 4.43091
177000 4.51925
178000 4.55638
179000 4.61609
180000 4.67289
181000 4.68866
182000 4.7084
183000 4.71856
184000 4.71393
185000 4.7735
186000 4.73701
187000 4.75634
188000 4.73572
189000 4.78314
190000 4.80224
191000 4.91059
192000 4.97585
193000 5.02568
194000 4.997
195000 4.9846
196000 5.0015
197000 4.93181
198000 5.00899
199000 4.96531
200000 5.1025
201000 5.08348
202000 5.13235
203000 5.12461
204000 5.16779
205000 5.22803
206000 5.17134
207000 5.21686
208000 5.31144
209000 5.30811
210000 5.36311
211000 5.35703
212000 5.45611
213000 5.48322
214000 5.48183
215000 5.44043
216000 5.5288
217000 5.45806
218000 5.45501
219000 5.58021
220000 5.52475
221000 5.53945
222000 5.64261
223000 5.64551
224000 5.66528
225000 5.79983
226000 5.91836
227000 5.96796
228000 5.93002
229000 5.96411
230000 5.92895
231000 5.91238
232000 5.90381
233000 5.90619
234000 5.98732
235000 5.96379
236000 5.98562
237000 5.99746
238000 5.90202
239000 5.96863
240000 6.0345
241000 6.08105
242000 6.14374
243000 6.35571
244000 6.31975
245000 6.21801
246000 6.2698
247000 6.31336
248000 6.31197
249000 6.31221
250000 6.26546
251000 6.33513
252000 6.29514
253000 6.45257
254000 6.52575
255000 6.47832
256000 6.39204
257000 6.40442
258000 6.48955
259000 6.53637
260000 6.6643
261000 6.57326
262000 6.64331
263000 6.51799
264000 6.62196
265000 6.66069
266000 6.67071
267000 6.81749
268000 6.79816
269000 6.83644
270000 6.81241
271000 6.92088
272000 6.95182
273000 6.97295
274000 7.00715
275000 6.97091
276000 7.03959
277000 7.01859
278000 6.99289
279000 7.15539
280000 7.11751
281000 7.15701
282000 7.12749
283000 7.12658
284000 7.22309
285000 7.17775
286000 7.24606
287000 7.40861
288000 7.3849
289000 7.43421
290000 7.42495
291000 7.38358
292000 7.46126
293000 7.56249
294000 7.55953
295000 7.58742
296000 7.5073
297000 7.41692
298000 7.50963
299000 7.56176
300000 7.62982
301000 7.66685
302000 7.70122
303000 7.76738
304000 7.76515
305000 7.78589
306000 7.84831
307000 7.83459
308000 7.9334
309000 7.98636
310000 8.02705
