# Time-averaged data for fix scandiummymsdt
# TimeStep c_scandiummsd[4]
50000 3.15544e-31
51000 0.254781
52000 0.301928
53000 0.343032
54000 0.350493
55000 0.365085
56000 0.382638
57000 0.410627
58000 0.454568
59000 0.451919
60000 0.457737
61000 0.464896
62000 0.480346
63000 0.520369
64000 0.525567
65000 0.53224
66000 0.542176
67000 0.560169
68000 0.582883
69000 0.617231
70000 0.583983
71000 0.633061
72000 0.657964
73000 0.659496
74000 0.667115
75000 0.684856
76000 0.717771
77000 0.71131
78000 0.710624
79000 0.761385
80000 0.765007
81000 0.768641
82000 0.817311
83000 0.836775
84000 0.830852
85000 0.831096
86000 0.848738
87000 0.86814
88000 0.89777
89000 0.897535
90000 0.912779
91000 0.96083
92000 0.950664
93000 0.968916
94000 0.9818
95000 0.994519
96000 1.00451
97000 1.03959
98000 1.04471
99000 1.0708
100000 1.05669
101000 1.1043
102000 1.13156
103000 1.13943
104000 1.11558
105000 1.11642
106000 1.11518
107000 1.13495
108000 1.16563
109000 1.17696
110000 1.19527
111000 1.155
112000 1.18494
113000 1.25371
114000 1.22521
115000 1.19626
116000 1.22417
117000 1.25265
118000 1.22198
119000 1.25415
120000 1.25222
121000 1.24567
122000 1.24963
123000 1.28836
124000 1.30001
125000 1.29716
126000 1.30171
127000 1.30529
128000 1.33238
129000 1.35531
130000 1.30369
131000 1.31644
132000 1.338
133000 1.36592
134000 1.35722
135000 1.37522
136000 1.35537
137000 1.34585
138000 1.3595
139000 1.39396
140000 1.39517
141000 1.35906
142000 1.38297
143000 1.38563
144000 1.35715
145000 1.39923
146000 1.42905
147000 1.44319
148000 1.42486
149000 1.41602
150000 1.48692
151000 1.47033
152000 1.53385
153000 1.498
154000 1.50574
155000 1.52119
156000 1.5378
157000 1.60053
158000 1.57137
159000 1.56348
160000 1.56945
161000 1.62268
162000 1.60967
163000 1.6276
164000 1.63463
165000 1.63652
166000 1.64245
167000 1.66011
168000 1.64889
169000 1.67174
170000 1.67384
171000 1.6901
172000 1.66404
173000 1.67686
174000 1.70225
175000 1.67483
176000 1.69643
177000 1.74688
178000 1.77117
179000 1.73747
180000 1.71273
181000 1.77808
182000 1.7788
183000 1.82144
184000 1.81265
185000 1.79084
186000 1.79848
187000 1.83633
188000 1.84665
189000 1.88554
190000 1.87974
191000 1.86413
192000 1.88482
193000 1.89048
194000 1.89282
195000 1.90609
196000 1.90578
197000 1.97569
198000 1.92523
199000 1.93626
200000 1.93577
201000 1.93317
202000 1.94587
203000 1.92066
204000 1.93001
205000 1.95288
206000 1.95623
207000 1.93528
208000 1.9662
209000 2.01206
210000 1.9871
211000 2.00679
212000 2.01269
213000 2.02938
214000 2.03223
215000 2.00078
216000 1.99868
217000 2.04635
218000 2.08627
219000 2.10079
220000 2.09528
221000 2.1332
222000 2.09645
223000 2.1293
224000 2.18414
225000 2.16231
226000 2.14287
227000 2.17989
228000 2.21464
229000 2.18718
230000 2.19221
231000 2.2056
232000 2.24161
233000 2.223
234000 2.24991
235000 2.26604
236000 2.27734
237000 2.26191
238000 2.32425
239000 2.34845
240000 2.30068
241000 2.29618
242000 2.31671
243000 2.31722
244000 2.34332
245000 2.34803
246000 2.30869
247000 2.34153
248000 2.37188
249000 2.34379
250000 2.35861
251000 2.31819
252000 2.37863
253000 2.35367
254000 2.29988
255000 2.44993
256000 2.39859
257000 2.37299
258000 2.36603
259000 2.38503
260000 2.43863
261000 2.42592
262000 2.47429
263000 2.46952
264000 2.41488
265000 2.44003
266000 2.5129
267000 2.5644
268000 2.48027
269000 2.48529
270000 2.50629
271000 2.49576
272000 2.49781
273000 2.51438
274000 2.48876
275000 2.48152
276000 2.52904
277000 2.54851
278000 2.53099
279000 2.53104
280000 2.53421
281000 2.5481
282000 2.51923
283000 2.54367
284000 2.57451
285000 2.58772
286000 2.57642
287000 2.57128
288000 2.60047
289000 2.59636
290000 2.6046
291000 2.56615
292000 2.63824
293000 2.64111
294000 2.65027
295000 2.62408
296000 2.61097
297000 2.61721
298000 2.6411
299000 2.62526
300000 2.59593
301000 2.62449
302000 2.61663
303000 2.67004
304000 2.63102
305000 2.63164
306000 2.64151
307000 2.63833
308000 2.68382
309000 2.65784
